"id_discente","matricula","ano_ingresso","periodo_ingresso","periodo_atual","sexo","idade","raça","pais","curso","nivel","modalidade","estado","polo","forma_ingresso","discente_situacao","beneficiado_auxilio","prazo_conclusao","data_colacao_grau"
"0003ba85ff2e992a07361dbe7e28d0bf"," 2018102***","2018","1","5","M","25","Negra","Angola","MATEMÁTICA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","f","20241",""
"00082dd79190f2e00b15da27afcae03b"," 2019101***","2019","1","3","F","22","Parda","Brasil","PEDAGOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20231",""
"0016b115d8bcfce421766b146f40a388"," 2013102***","2013","1","15","M","40","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Redenção","VESTIBULAR","ATIVO","f","20182",""
"0028bbd61a14e1a811dfc2617d5e2544"," 2017107***","2017","1","7","F","21","Negra","Brasil","CIÊNCIAS BIOLÓGICAS","G","Presencial","Ceará","","SiSU","ATIVO","f","20231",""
"003b1ab7e5226903162e76581c17a333"," 2019104***","2019","1","3","F","20","Negra","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SiSU","ATIVO","f","20241",""
"0041fb8d95c8cc2d644fdfe46b18ef70"," 2014300***","2014","3","11","M","27","Parda","Brasil","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SiSU","ATIVO","f","20231",""
"004d7c4a3ed5320475afbbf2a18e4868"," 2015106***","2015","1","11","M","28","Negra","Cabo Verde","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","REOPCAO","ATIVO","f","20232",""
"0051b60c521f4f907b7073cc1d4201ef"," 2018208***","2018","2","4","F","22","Negra","Brasil","HUMANIDADES","G","Presencial","Bahia","","SISURE","ATIVO","f","20222",""
"005a5b65842ac25c24f3b556e4d5f192"," 2018207***","2018","2","4","M","20","Negra","Brasil","HISTÓRIA","G","Presencial","Ceará","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","t","20232",""
"00661882327686b9884bf0a604a7d4d6"," 2019206***","2019","2","2","M","28","Negra","Guiné Bissau","HUMANIDADES","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20231",""
"007f75cefd0033fe29e52d440b3159ff"," 2018208***","2018","2","4","F","26","Negra","Brasil","HUMANIDADES","G","Presencial","Bahia","","SISURE","ATIVO","f","20222",""
"008369a1fdaea52b5aaca2cd02feffd8"," 2019102***","2019","1","3","M","20","Branca","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","f","20222",""
"008a11a60ab3d2fc9a087632d9456a18"," 2018105***","2018","1","5","F","22","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","f","20212",""
"00901c0c07aa25c82e70131776d4f535"," 2019108***","2019","1","3","M","25","Negra","Guiné Bissau","HUMANIDADES","G","Presencial","Bahia","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20231",""
"0098888d131113c0fb608536a002755a"," 2016215***","2016","2","8","M","35","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","PORTADOR DE DIPLOMA","ATIVO","f","20201",""
"00991dbdf2a480e5cd97f3d88be5fe4a"," 2016211***","2016","2","8","M","23","Branca","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","t","20201",""
"00a4f3106167d58be4e81ef6e3221c91"," 2015305***","2015","3","9","F","32","Parda","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SiSU","ATIVO","t","20202",""
"00a737f31a6e6327297ee70fe1c97060"," 2020105***","2020","1","1","M","22","Não declarada","Brasil","FARMÁCIA","G","Presencial","Ceará","","REOPCAO","ATIVO","f","20271",""
"00ba9e582275a6d10a9c1af1c146f321"," 2015107***","2015","1","11","M","27","Negra","São Tomé e Príncipe","ENFERMAGEM","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20221",""
"00baaffd1dc27a0d66db925b3d7f84e4"," 2017111***","2017","1","8","F","27","Negra","Guiné Bissau","PEDAGOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","FORMANDO","t","20202",""
"00bb0fa053de9d591db47ba641e17465"," 2020109***","2020","1","1","M","21","Parda","Brasil","FARMÁCIA","G","Presencial","Ceará","","SISURE","ATIVO","f","20271",""
"00bff6178d31836bd063d0a05a5c8cef"," 2018204***","2018","2","6","M","24","Não declarada","Brasil","HISTÓRIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20222",""
"00c563b6be282b7c66730313046fd900"," 2016214***","2016","2","8","F","21","Parda","Brasil","ENFERMAGEM","G","Presencial","Ceará","","SiSU","ATIVO","t","20232",""
"00ca5f8c19e2a5d1d5f6eec076fc45e0"," 2018208***","2018","2","4","M","23","Parda","Brasil","HUMANIDADES","G","Presencial","Bahia","","SISURE","ATIVO","t","20222",""
"00ce7781ea75445ebd7f53ca17069368"," 2018205***","2018","2","4","F","24","Negra","Guiné Bissau","PEDAGOGIA","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20231",""
"00cf3286d85ab94b9f705dbbca0a9b94"," 2015101***","2015","1","11","M","23","Branca","Brasil","ENFERMAGEM","G","Presencial","Ceará","","SiSU","FORMANDO","t","20221",""
"00cf7dc1130c0d096e574b937d5c3d71"," 2017112***","2017","1","7","M","42","Negra","Brasil","HUMANIDADES","G","Presencial","Ceará","","PORTADOR DE DIPLOMA","ATIVO","f","20202",""
"00d08d66f78780b556652c6c14f3df87"," 2020105***","2020","1","","F","36","Parda","Brasil","ENSINO DE CIÊNCIAS  ANOS FINAIS DO ENSINO FUNDAMENTAL CIÊNCIA É DEZ"","L","A Distância","Ceará","Canindé","NAO INFORMADO","ATIVO","f","",""
"00db2b040dfa97507bd5374914efa355"," 2018104***","2018","1","6","F","25","Negra","Brasil","HISTÓRIA","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20231",""
"00ebcf5c7af89e385d6e50999216d17b"," 2019105***","2019","1","3","M","21","Negra","Brasil","FARMÁCIA","G","Presencial","Ceará","","SISURE","ATIVO","f","20261",""
"00f455befdc43384164139ba6ced0f50"," 2015101***","2015","1","11","F","28","Parda","Brasil","CIÊNCIAS BIOLÓGICAS","G","Presencial","Ceará","","SiSU","ATIVO","t","20211",""
"00f8171493963e6b94baea855b5f61bc"," 2019200***","2019","2","4","F","28","Parda","Brasil","HISTÓRIA","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20241",""
"00f964f2637930b1ef79d5ad09536b68"," 2020104***","2020","1","","M","28","Parda","Brasil","ENSINO DE CIÊNCIAS  ANOS FINAIS DO ENSINO FUNDAMENTAL CIÊNCIA É DEZ"","L","A Distância","Ceará","Redenção","NAO INFORMADO","ATIVO","f","",""
"0105319bcdf24953642043011a347375"," 2019206***","2019","2","2","M","28","Negra","Guiné Bissau","HUMANIDADES","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20231",""
"0108765e1bca48e6ad054ab5f65d8981"," 2017206***","2017","2","","M","32","Branca","Brasil","GESTÃO PÚBLICA - 2017.2","L","A Distância","Bahia","São Francisco do Conde","PROCESSO SELETIVO","ATIVO","f","",""
"011c5d666492b13583b86399b18718cd"," 2017112***","2017","1","7","F","22","Branca","Brasil","ENFERMAGEM","G","Presencial","Ceará","","TRANSFERÊNCIA VOLUNTÁRIA","ATIVO","f","20241",""
"011e41f71413dd1d426ddabb0f158873"," 2018207***","2018","2","4","F","35","Negra","Brasil","HUMANIDADES","G","Presencial","Bahia","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","t","20222",""
"012990b01a392891594c4db0bea4e976"," 2019101***","2019","1","5","F","23","Parda","Brasil","CIÊNCIAS SOCIAIS","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20231",""
"013a55374e76f51a771917a4c0adfa26"," 2018106***","2018","1","5","M","23","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","f","20212",""
"0151dba8ff3d74c54294fa97af9a0e1d"," 2016106***","2016","1","9","M","27","Negra","Cabo Verde","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20242",""
"0170a0d5b1222e9ac2beefda9db58c28"," 2019203***","2019","2","2","F","21","Parda","Brasil","ENFERMAGEM","G","Presencial","Ceará","","SiSU","ATIVO","f","20262",""
"0170c33fb585a749f73706217dca6256"," 2020102***","2020","1","0","M","18","Parda","Brasil","AGRONOMIA","G","Presencial","Ceará","","SiSU","ATIVO","f","20271",""
"0178c01b2c5c493cc2965af557032b25"," 2020105***","2020","1","1","M","23","Negra","Guiné Bissau","ENGENHARIA DA COMPUTAÇÃO","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","f","20271",""
"01917e4801b2ccde9afabc3290e1b5b7"," 2020110***","2020","1","1","F","18","Parda","Brasil","ENFERMAGEM","G","Presencial","Ceará","","SISURE","ATIVO","f","20271",""
"01935d2b2ac8503fe36de95819676fac"," 2015303***","2015","3","9","F","36","Parda","Brasil","AGRONOMIA","G","Presencial","Ceará","","SiSU","ATIVO","f","20222",""
"01947944bcc510a286ea451a7b47a6e1"," 2019106***","2019","1","3","M","32","Parda","Brasil","PEDAGOGIA","G","Presencial","Ceará","","PORTADOR DE DIPLOMA","ATIVO","f","20231",""
"01eb47180ee851ea4c25b0121b804e46"," 2015301***","2015","3","6","F","50","Negra","Brasil","LETRAS - LÍNGUA PORTUGUESA","G","Presencial","Bahia","","SiSU","ATIVO","f","20222",""
"01f44bcd12e8235df23a2f845aeb8f37"," 2017110***","2017","1","7","F","25","Parda","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SiSU","ATIVO","t","20221",""
"01fe14d84c0cb82b4781386c193c4b0d"," 2020104***","2020","1","1","M","18","Branca","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SiSU","ATIVO","f","20251",""
"0214c61d43c0f35eaea570395205c2a7"," 2015303***","2015","3","9","M","22","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","FORMANDO","t","20211",""
"0229af1974e2135e227726cbc99bbd41"," 2020109***","2020","1","1","M","23","Negra","Guiné Bissau","AGRONOMIA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","f","20271",""
"0234d467bf883ea1581064f8307ece68"," 2015200***","2015","2","10","M","52","Negra","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Limoeiro do Norte","VESTIBULAR","ATIVO","f","20211",""
"023d3694f92b1ad2ae72df6242c24dc7"," 2018104***","2018","1","5","M","24","Negra","Guiné Bissau","SOCIOLOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","FORMANDO","f","20221",""
"0247b7ab89ab1c492babc297d6b10241"," 2015305***","2015","3","9","F","25","Negra","São Tomé e Príncipe","ENFERMAGEM","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20222",""
"024ac12c5e946e41335155c8d445cc2b"," 2020105***","2020","1","1","M","23","Negra","Angola","ENGENHARIA DA COMPUTAÇÃO","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","f","20271",""
"027e1fe1bbc713acd8243ac73949b81c"," 2020104***","2020","1","1","F","19","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","f","20232",""
"02896b7b6318e69500430a7976305c7a"," 2019107***","2019","1","3","F","56","Negra","Brasil","CIÊNCIAS SOCIAIS","G","Presencial","Bahia","","PORTADOR DE DIPLOMA","ATIVO","f","20241",""
"02898a46a382c6f480b06f2f494071e2"," 2019107***","2019","1","3","M","28","Negra","Angola","HUMANIDADES","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20222",""
"028f7aecc9454c728fe965e5ad3dce38"," 2014301***","2014","3","11","F","22","Branca","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","t","20181",""
"0296ada98074f5e7b4613633d9aa7bf5"," 2017210***","2017","2","6","M","22","Negra","Moçambique","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20231",""
"02b31330213850ac89f4373722738541"," 2020109***","2020","1","1","M","23","Branca","Brasil","MATEMÁTICA","G","Presencial","Ceará","","SISURE","ATIVO","f","20261",""
"02b4c84c5b0b7b0d9c87364f594bc29d"," 2020102***","2020","1","0","M","27","Branca","Brasil","FÍSICA","G","Presencial","Ceará","","SiSU","ATIVO","f","20252",""
"02b949b6c920171328c760784bf15f1f"," 2017109***","2017","1","7","M","22","Branca","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","ATIVO","f","20222",""
"02bce9734340c8717f5c3512921d36ad"," 2018105***","2018","1","5","M","20","Parda","Brasil","CIÊNCIAS BIOLÓGICAS","G","Presencial","Ceará","","SiSU","ATIVO","f","20241",""
"02d806f3ac06a86969932ee2bfe93810"," 2017205***","2017","2","","M","36","Parda","Brasil","GESTÃO PÚBLICA - 2017.2","L","A Distância","Bahia","São Francisco do Conde","PROCESSO SELETIVO","ATIVO","f","",""
"02de8b3fc8fa8483e5abe7f61e1f69b3"," 2017115***","2017","1","7","F","22","Parda","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SiSU","ATIVO","f","20221",""
"02e208a771d6b190a8b8d555d143020b"," 2017114***","2017","1","7","F","21","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","FORMANDO","f","20202",""
"02e6bbf3675722ed26de8716029740aa"," 2018200***","2018","2","","F","28","Indígena","Brasil","MESTRADO ACADÊMICO EM ANTROPOLOGIA","E","Presencial","Ceará","","SELECAO POS-GRADUACAO","ATIVO","f","",""
"02f2da6c79c33b246de9d436debedcfd"," 2015304***","2015","3","8","M","22","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","t","20192",""
"03140139a7dec186a63052c082aaf5b7"," 2017212***","2017","2","6","M","27","Negra","Guiné Bissau","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20222",""
"031bf0be3aff1d8d77f97c96fc23bcfd"," 2018108***","2018","1","5","M","27","Parda","Brasil","CIÊNCIAS BIOLÓGICAS","G","Presencial","Ceará","","SiSU","ATIVO","f","20241",""
"032e4e249685d83312800fb77b5604a4"," 2013100***","2013","1","15","F","26","Branca","Brasil","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","ENEM","FORMANDO","f","20212",""
"035a2fbc372cc6a5d6dcd5444573f3bd"," 2018212***","2018","2","4","M","25","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SISURE/REMANESCENTES","ATIVO","f","20221",""
"036d489667cfeb4642af263c1dae7f31"," 2018101***","2018","1","5","F","38","Negra","Brasil","CIÊNCIAS SOCIAIS","G","Presencial","Bahia","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","f","20231",""
"037034bb700a0e096d8352ba7106f97b"," 2020110***","2020","1","1","F","18","Branca","Brasil","HUMANIDADES","G","Presencial","Ceará","","SISURE","ATIVO","f","20232",""
"037389a0a0bb92b754f74487c4597c59"," 2018103***","2018","1","5","M","27","Negra","Guiné Bissau","FÍSICA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","f","20232",""
"03787c3310c8e10f20a07e9828e163e0"," 2020110***","2020","1","1","M","19","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SISURE","ATIVO","f","20232",""
"037c99d495d4aa2e4272c473b7b828e7"," 2019102***","2019","1","3","F","19","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","f","20222",""
"037f40532aaf68c88c0b52e1db26ad3c"," 2018210***","2018","2","4","M","19","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SISURE/REMANESCENTES","ATIVO","f","20221",""
"0386f07b93c6fd13c02e02be8b635092"," 2017110***","2017","1","7","M","23","Negra","Brasil","HUMANIDADES","G","Presencial","Bahia","","SiSU","ATIVO","t","20211",""
"03a19bd14b60aba39f374de4320c9fa4"," 2017109***","2017","1","7","M","32","Negra","Angola","ENFERMAGEM","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20241",""
"03ac329ea03ec07dd67c17de4a0a12a7"," 2018205***","2018","2","6","F","24","Negra","Guiné Bissau","HISTÓRIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","FORMANDO","t","20222",""
"03b2977eccb0cf60237d6563913b390b"," 2016213***","2016","2","8","F","22","Negra","Cabo Verde","ENFERMAGEM","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20232",""
"03bc8af6b3061e1cae9fb0bd8b20308c"," 2017206***","2017","2","6","F","29","Não declarada","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Aracati","VESTIBULAR","ATIVO","f","20231",""
"03c6b84d4ac44aeb4b33e9b0f0c2a633"," 2017115***","2017","1","5","F","31","Parda","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SiSU","ATIVO","f","20231",""
"03ccfbc928fa2df2f686575a839a2bf0"," 2018206***","2018","2","4","F","20","Negra","Brasil","ANTROPOLOGIA","G","Presencial","Ceará","","REOPCAO","ATIVO","t","20222",""
"03d5f3f377548b097dbe0e7a33a36561"," 2018212***","2018","2","4","F","25","Negra","Guiné Bissau","HUMANIDADES","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20221",""
"03dfa0c23fc5456678fa57444e7c4b49"," 2017213***","2017","2","6","M","20","Parda","Brasil","ENFERMAGEM","G","Presencial","Ceará","","SiSU","ATIVO","f","20242",""
"03fc06c2e1ee98d2d78146df15d5f83c"," 2019200***","2019","2","","M","30","Parda","Brasil","MESTRADO ACADÊMICO EM ENERGIA E AMBIENTE","E","Presencial","Ceará","","SELECAO POS-GRADUACAO","ATIVO","f","",""
"040f5318e338b5b00dc279255af7320c"," 2019107***","2019","1","3","M","25","Negra","Guiné Bissau","HUMANIDADES","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20222",""
"04149252fcf7ccc21d77ce40e5b4f048"," 2019107***","2019","1","3","F","21","Negra","Angola","LETRAS - LÍNGUA PORTUGUESA","G","Presencial","Bahia","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20242",""
"0422d6db0c756a4c994910ef72dc4495"," 2018102***","2018","1","5","F","30","Negra","Brasil","PEDAGOGIA","G","Presencial","Bahia","","Prof. Educação Básica","ATIVO","f","20222",""
"043af41d3ea121887be4b7e0b10af2b6"," 2017212***","2017","2","6","M","23","Parda","Brasil","RELAÇÕES INTERNACIONAIS","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20212",""
"043bc34016536b8c18d54977ec4fe25b"," 2018209***","2018","2","5","F","24","Parda","Brasil","HISTÓRIA","G","Presencial","Bahia","","TRANSFERÊNCIA VOLUNTÁRIA","ATIVO","f","20232",""
"043f7beb3f3973a06fbd9bbe6500ec75"," 2018210***","2018","2","4","F","26","Negra","Brasil","HUMANIDADES","G","Presencial","Bahia","","SiSU","ATIVO","t","20222",""
"045e8b7ac1242e09876838817322a072"," 2019201***","2019","2","4","M","31","Negra","Guiné Bissau","HISTÓRIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20232",""
"047772e844a3a2f2fabf7a1128dc2352"," 2019101***","2019","1","3","M","24","Não declarada","Brasil","SOCIOLOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20231",""
"04868f3b232a3da87f42ebfd2523ec1e"," 2017111***","2017","1","7","F","23","Parda","Brasil","SOCIOLOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","FORMANDO","t","20211",""
"0489d114e7ad9796ae3771252dfa72fb"," 2017211***","2017","2","7","F","23","Parda","Brasil","PEDAGOGIA","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20212",""
"04b3ebbda4766f6fd7587dcb9b19b84c"," 2015106***","2015","1","11","F","27","Negra","Brasil","HISTÓRIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20201",""
"04b5d7e663a95f0c365039a8a4c6b1d8"," 2020108***","2020","1","1","F","20","Branca","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SISURE","ATIVO","f","20252",""
"04bb499c769aa962b98792350c193e57"," 2018205***","2018","2","4","F","23","Negra","Angola","RELAÇÕES INTERNACIONAIS","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20222",""
"04cf7a62a1ff3c0afa15d848b9cedb92"," 2017209***","2017","2","6","F","26","Parda","Brasil","ENFERMAGEM","G","Presencial","Ceará","","TRANSFERÊNCIA VOLUNTÁRIA","ATIVO","f","20242",""
"04e65b9d92f13b4190d0f529823994f6"," 2019204***","2019","2","2","M","20","Branca","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SiSU","ATIVO","t","20242",""
"04fd7590c80b369a0b944725c0227685"," 2014302***","2014","3","9","M","27","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","f","20191",""
"04fde150621942a02c1010f3449a6f22"," 2017212***","2017","2","7","F","27","Negra","Guiné Bissau","PEDAGOGIA","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","FORMANDO","t","20212",""
"0503336fae27ddb2f4eeb494a9c3b762"," 2019206***","2019","2","2","M","21","Negra","Moçambique","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20251",""
"05047247acb5396d8bc91468f15411d9"," 2020101***","2020","1","","F","27","Parda","Brasil","MESTRADO ACADÊMICO EM ENFERMAGEM","E","Presencial","Ceará","","SELECAO POS-GRADUACAO","ATIVO","f","",""
"050af331e54f0c9c47863aaf96d43ce6"," 2018205***","2018","2","4","M","23","Negra","Angola","SOCIOLOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20222",""
"0514abebcd6b41813e6bd9689b2d53fe"," 2020103***","2020","1","0","M","22","Parda","Brasil","FÍSICA","G","Presencial","Ceará","","SiSU","ATIVO","f","20252",""
"052cc016276b5c747a290d442b16c9d3"," 2017110***","2017","1","7","M","25","Negra","Angola","AGRONOMIA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20241",""
"054404e4c4bd43801d0685f66bc18456"," 2017210***","2017","2","6","F","21","Negra","Guiné Bissau","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20231",""
"054dd1efe8d13c8e4c97a45f003d57d5"," 2019100***","2019","1","","F","45","Parda","Brasil","MESTRADO ACADÊMICO EM ENFERMAGEM","E","Presencial","Ceará","","SELECAO POS-GRADUACAO","ATIVO","f","",""
"055a0a73b940e353e53d4ab6f68a582e"," 2015304***","2015","3","9","F","36","Não declarada","Brasil","SOCIOLOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20192",""
"0564add6d03d91eba1b828fd3bc1bcc5"," 2019108***","2019","1","3","M","22","Negra","Angola","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20241",""
"05694a1d11933bf3309ca967db0656a9"," 2017215***","2017","2","4","F","25","Parda","Brasil","HUMANIDADES","G","Presencial","Bahia","","SiSU","ATIVO","f","20222",""
"056d2925ef51bba172c794c2406db882"," 2018206***","2018","2","4","F","23","Negra","Brasil","PEDAGOGIA","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20231",""
"059d2ab10f2b59bb8ba46e7027e33ab4"," 2017114***","2017","1","7","F","23","Parda","Brasil","LETRAS - LÍNGUA PORTUGUESA","G","Presencial","Bahia","","SiSU","ATIVO","f","20222",""
"05a582b2b1fb62d2d14fdf7f983a6619"," 2017212***","2017","2","6","F","21","Branca","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","ATIVO","f","20231",""
"05a789a4de400d90766e7d38164a90bf"," 2019102***","2019","1","3","M","19","Negra","Brasil","MATEMÁTICA","G","Presencial","Ceará","","SiSU","ATIVO","f","20251",""
"05b26b4eb3db87880b0c7e5298707184"," 2020102***","2020","1","0","M","21","Parda","Brasil","AGRONOMIA","G","Presencial","Ceará","","SiSU","ATIVO","f","20271",""
"05bd8bc92337700f929511e4ad394cc8"," 2019100***","2019","1","","F","40","Parda","Brasil","PROGRAMA DE PÓS-GRADUAÇÃO INTERDISCIPLINAR EM HUMANIDADES","E","Presencial","Ceará","","SELECAO POS-GRADUACAO","ATIVO","f","",""
"05d7803e1e0a12a08246c1353162019d"," 2014305***","2014","3","11","M","28","Negra","Guiné Bissau","AGRONOMIA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20212",""
"05df432292d477af60ff70f4fc49b96f"," 2020104***","2020","1","","M","28","Parda","Brasil","ENSINO DE CIÊNCIAS  ANOS FINAIS DO ENSINO FUNDAMENTAL CIÊNCIA É DEZ"","L","A Distância","Ceará","Redenção","NAO INFORMADO","ATIVO","f","",""
"05df69c03dd3e9229ff3f9a1c6e92567"," 2020108***","2020","1","1","M","27","Negra","Brasil","HUMANIDADES","G","Presencial","Bahia","","SISURE","ATIVO","f","20241",""
"05f1492deca3ac765731c2e6dbbd329b"," 2017112***","2017","1","8","M","27","Branca","Brasil","HISTÓRIA","G","Presencial","Ceará","","PORTADOR DE DIPLOMA","FORMANDO","f","20212",""
"05f35740c2296716b8861088a056049e"," 2018105***","2018","1","5","F","41","Negra","Brasil","PEDAGOGIA","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20222",""
"060c29b747cb63d91ae40a429c52854d"," 2014103***","2014","1","13","F","31","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","FORMANDO","f","20172",""
"061b185eb1f3ab8d56b96c251d00b5e4"," 2017215***","2017","2","6","M","23","Parda","Brasil","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SiSU","ATIVO","f","20261",""
"061c76db7c8ef9cc28f9616ecc49ab13"," 2019203***","2019","2","2","M","29","Parda","Brasil","ENGENHARIA DA COMPUTAÇÃO","G","Presencial","Ceará","","SiSU","ATIVO","f","20262",""
